NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;
27;2;54;1:58.175;0;;27.116;0;45.223;0;45.836;0;166.7;1:54:33.357;13:40:01.687;0:27.116;0:45.223;0:45.836;;Stevan McAleer;;GS;;Auto Technic Racing;BMW;GF;
27;2;55;2:02.593;0;;27.005;2;44.275;0;51.313;0;160.7;1:56:35.950;13:42:04.280;0:27.005;0:44.275;0:51.313;;Stevan McAleer;;GS;;Auto Technic Racing;BMW;FCY;
27;2;56;3:22.536;0;;47.651;0;1:18.928;0;1:15.957;0;97.3;1:59:58.486;13:45:26.816;0:47.651;1:18.928;1:15.957;;Stevan McAleer;;GS;;Auto Technic Racing;BMW;FCY;
27;2;57;3:26.018;0;;52.796;0;1:16.876;0;1:16.346;0;95.6;2:03:24.504;13:48:52.834;0:52.796;1:16.876;1:16.346;;Stevan McAleer;;GS;;Auto Technic Racing;BMW;FF;
28;1;1;1:59.871;0;;28.926;0;44.857;0;46.088;0;164.3;1:59.871;11:47:28.201;0:28.926;0:44.857;0:46.088;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;2;1:57.781;0;;27.052;0;44.589;0;46.140;0;167.2;3:57.652;11:49:25.982;0:27.052;0:44.589;0:46.140;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;3;2:26.198;0;;29.086;0;59.288;0;57.824;0;134.7;6:23.850;11:51:52.180;0:29.086;0:59.288;0:57.824;;Luca Mars;;GS;;RS1;Porsche;FCY;
28;1;4;3:10.093;0;;45.597;0;1:17.305;0;1:07.191;0;103.6;9:33.943;11:55:02.273;0:45.597;1:17.305;1:07.191;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;5;1:57.914;0;;27.140;0;44.930;0;45.844;0;167.1;11:31.857;11:57:00.187;0:27.140;0:44.930;0:45.844;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;6;1:56.628;0;;27.050;0;44.058;0;45.520;0;168.9;13:28.485;11:58:56.815;0:27.050;0:44.058;0:45.520;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;7;1:56.910;0;;26.941;1;44.217;0;45.752;0;168.5;15:25.395;12:00:53.725;0:26.941;0:44.217;0:45.752;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;8;1:56.665;0;;27.103;0;44.078;0;45.484;2;168.8;17:22.060;12:02:50.390;0:27.103;0:44.078;0:45.484;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;9;1:56.771;0;;27.097;0;44.024;0;45.650;0;168.7;19:18.831;12:04:47.161;0:27.097;0:44.024;0:45.650;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;10;1:56.693;0;;26.982;0;44.057;0;45.654;0;168.8;21:15.524;12:06:43.854;0:26.982;0:44.057;0:45.654;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;11;1:56.889;0;;27.230;0;43.995;1;45.664;0;168.5;23:12.413;12:08:40.743;0:27.230;0:43.995;0:45.664;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;12;1:56.683;0;;27.067;0;44.052;0;45.564;0;168.8;25:09.096;12:10:37.426;0:27.067;0:44.052;0:45.564;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;13;1:56.776;0;;26.966;0;44.119;0;45.691;0;168.7;27:05.872;12:12:34.202;0:26.966;0:44.119;0:45.691;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;14;1:57.333;0;;27.049;0;44.528;0;45.756;0;167.9;29:03.205;12:14:31.535;0:27.049;0:44.528;0:45.756;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;15;1:56.960;0;;27.177;0;44.168;0;45.615;0;168.4;31:00.165;12:16:28.495;0:27.177;0:44.168;0:45.615;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;16;1:56.896;0;;27.016;0;44.150;0;45.730;0;168.5;32:57.061;12:18:25.391;0:27.016;0:44.150;0:45.730;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;17;1:56.973;0;;27.028;0;44.269;0;45.676;0;168.4;34:54.034;12:20:22.364;0:27.028;0:44.269;0:45.676;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;18;1:56.751;0;;26.953;0;44.184;0;45.614;0;168.7;36:50.785;12:22:19.115;0:26.953;0:44.184;0:45.614;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;19;1:56.847;0;;27.042;0;44.089;0;45.716;0;168.6;38:47.632;12:24:15.962;0:27.042;0:44.089;0:45.716;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;20;1:57.065;0;;27.086;0;44.227;0;45.752;0;168.3;40:44.697;12:26:13.027;0:27.086;0:44.227;0:45.752;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;21;1:57.542;0;;26.954;0;44.331;0;46.257;0;167.6;42:42.239;12:28:10.569;0:26.954;0:44.331;0:46.257;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;22;1:57.053;0;;26.941;0;44.237;0;45.875;0;168.3;44:39.292;12:30:07.622;0:26.941;0:44.237;0:45.875;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;23;1:57.556;0;;27.033;0;44.353;0;46.170;0;167.6;46:36.848;12:32:05.178;0:27.033;0:44.353;0:46.170;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;24;1:57.179;0;;27.024;0;44.192;0;45.963;0;168.1;48:34.027;12:34:02.357;0:27.024;0:44.192;0:45.963;;Luca Mars;;GS;;RS1;Porsche;GF;
28;1;25;2:09.737;0;B;26.987;0;44.535;0;58.215;0;151.8;50:43.764;12:36:12.094;0:26.987;0:44.535;0:58.215;;Luca Mars;;GS;;RS1;Porsche;GF;
28;2;26;3:01.664;0;;1:30.145;0;45.220;0;46.299;0;108.4;53:45.428;12:39:13.758;1:30.145;0:45.220;0:46.299;;Jan Heylen;0:01:21.095;GS;;RS1;Porsche;GF;
28;2;27;2:17.819;0;;27.374;0;50.467;0;59.978;0;142.9;56:03.247;12:41:31.577;0:27.374;0:50.467;0:59.978;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;28;2:47.793;0;B;37.334;0;49.535;0;1:20.924;0;117.4;58:51.040;12:44:19.370;0:37.334;0:49.535;1:20.924;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;29;2:57.852;0;;49.863;0;1:04.359;0;1:03.630;0;110.8;1:01:48.892;12:47:17.222;0:49.863;1:04.359;1:03.630;;Jan Heylen;0:00:39.416;GS;;RS1;Porsche;FCY;
28;2;30;2:51.217;0;;32.489;0;1:03.253;0;1:15.475;0;115.0;1:04:40.109;12:50:08.439;0:32.489;1:03.253;1:15.475;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;31;3:03.005;0;;51.727;0;1:13.577;0;57.701;0;107.6;1:07:43.114;12:53:11.444;0:51.727;1:13.577;0:57.701;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;32;1:57.851;0;;27.300;0;44.521;0;46.030;0;167.1;1:09:40.965;12:55:09.295;0:27.300;0:44.521;0:46.030;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;33;1:57.961;0;;27.013;0;45.010;0;45.938;0;167.0;1:11:38.926;12:57:07.256;0:27.013;0:45.010;0:45.938;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;34;1:56.455;2;;27.013;0;43.946;0;45.496;1;169.2;1:13:35.381;12:59:03.711;0:27.013;0:43.946;0:45.496;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;35;1:57.133;0;;26.894;2;43.954;0;46.285;0;168.2;1:15:32.514;13:01:00.844;0:26.894;0:43.954;0:46.285;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;36;1:56.517;0;;27.065;0;43.930;2;45.522;0;169.1;1:17:29.031;13:02:57.361;0:27.065;0:43.930;0:45.522;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;37;1:56.668;0;;26.933;0;44.055;0;45.680;0;168.8;1:19:25.699;13:04:54.029;0:26.933;0:44.055;0:45.680;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;38;1:56.924;0;;26.981;0;44.174;0;45.769;0;168.5;1:21:22.623;13:06:50.953;0:26.981;0:44.174;0:45.769;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;39;1:56.747;0;;26.947;0;44.009;0;45.791;0;168.7;1:23:19.370;13:08:47.700;0:26.947;0:44.009;0:45.791;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;40;1:56.728;0;;26.990;0;44.154;0;45.584;0;168.8;1:25:16.098;13:10:44.428;0:26.990;0:44.154;0:45.584;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;41;1:56.587;0;;26.911;0;44.007;0;45.669;0;169.0;1:27:12.685;13:12:41.015;0:26.911;0:44.007;0:45.669;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;42;1:57.573;0;;27.067;0;44.435;0;46.071;0;167.5;1:29:10.258;13:14:38.588;0:27.067;0:44.435;0:46.071;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;43;1:56.965;0;;26.939;0;44.278;0;45.748;0;168.4;1:31:07.223;13:16:35.553;0:26.939;0:44.278;0:45.748;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;44;1:56.942;0;;26.934;0;44.243;0;45.765;0;168.4;1:33:04.165;13:18:32.495;0:26.934;0:44.243;0:45.765;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;45;1:57.792;0;;27.022;0;44.430;0;46.340;0;167.2;1:35:01.957;13:20:30.287;0:27.022;0:44.430;0:46.340;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;46;1:57.340;0;;27.002;0;44.304;0;46.034;0;167.9;1:36:59.297;13:22:27.627;0:27.002;0:44.304;0:46.034;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;47;1:57.308;0;;27.076;0;44.343;0;45.889;0;167.9;1:38:56.605;13:24:24.935;0:27.076;0:44.343;0:45.889;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;48;1:56.944;0;;26.916;0;44.177;0;45.851;0;168.4;1:40:53.549;13:26:21.879;0:26.916;0:44.177;0:45.851;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;49;1:57.035;0;;27.061;0;44.278;0;45.696;0;168.3;1:42:50.584;13:28:18.914;0:27.061;0:44.278;0:45.696;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;50;1:57.534;0;;26.949;0;44.487;0;46.098;0;167.6;1:44:48.118;13:30:16.448;0:26.949;0:44.487;0:46.098;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;51;2:15.168;0;;26.972;0;47.500;0;1:00.696;0;145.7;1:47:03.286;13:32:31.616;0:26.972;0:47.500;1:00.696;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;52;3:30.991;0;;54.150;0;1:30.354;0;1:06.487;0;93.4;1:50:34.277;13:36:02.607;0:54.150;1:30.354;1:06.487;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;53;1:58.107;0;;27.324;0;44.627;0;46.156;0;166.8;1:52:32.384;13:38:00.714;0:27.324;0:44.627;0:46.156;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;54;1:57.059;0;;27.031;0;44.311;0;45.717;0;168.3;1:54:29.443;13:39:57.773;0:27.031;0:44.311;0:45.717;;Jan Heylen;;GS;;RS1;Porsche;GF;
28;2;55;2:02.192;0;;26.944;0;44.237;0;51.011;0;161.2;1:56:31.635;13:41:59.965;0:26.944;0:44.237;0:51.011;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;56;3:22.553;0;;48.096;0;1:17.937;0;1:16.520;0;97.3;1:59:54.188;13:45:22.518;0:48.096;1:17.937;1:16.520;;Jan Heylen;;GS;;RS1;Porsche;FCY;
28;2;57;3:26.614;0;;52.381;0;1:17.135;0;1:17.098;0;95.3;2:03:20.802;13:48:49.132;0:52.381;1:17.135;1:17.098;;Jan Heylen;;GS;;RS1;Porsche;FF;
31;1;1;2:12.828;0;;39.195;0;45.846;0;47.787;0;148.3;2:12.828;11:47:41.158;0:39.195;0:45.846;0:47.787;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;2;1:58.916;0;;27.629;0;45.386;0;45.901;0;165.6;4:11.744;11:49:40.074;0:27.629;0:45.386;0:45.901;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;3;2:31.039;0;;31.590;0;1:00.814;0;58.635;0;130.4;6:42.783;11:52:11.113;0:31.590;1:00.814;0:58.635;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;1;4;2:59.767;0;;42.819;0;1:16.574;0;1:00.374;0;109.6;9:42.550;11:55:10.880;0:42.819;1:16.574;1:00.374;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;5;2:00.576;0;;27.974;0;45.307;0;47.295;0;163.4;11:43.126;11:57:11.456;0:27.974;0:45.307;0:47.295;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;6;1:57.400;0;;27.465;0;44.341;1;45.594;1;167.8;13:40.526;11:59:08.856;0:27.465;0:44.341;0:45.594;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;7;1:58.090;0;;27.165;1;45.135;0;45.790;0;166.8;15:38.616;12:01:06.946;0:27.165;0:45.135;0:45.790;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;8;1:58.017;0;;27.479;0;44.397;0;46.141;0;166.9;17:36.633;12:03:04.963;0:27.479;0:44.397;0:46.141;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;9;1:58.359;0;;27.328;0;44.985;0;46.046;0;166.4;19:34.992;12:05:03.322;0:27.328;0:44.985;0:46.046;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;10;1:59.831;0;;27.518;0;45.276;0;47.037;0;164.4;21:34.823;12:07:03.153;0:27.518;0:45.276;0:47.037;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;11;1:58.912;0;;27.923;0;45.030;0;45.959;0;165.7;23:33.735;12:09:02.065;0:27.923;0:45.030;0:45.959;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;12;1:58.698;0;;28.003;0;44.721;0;45.974;0;166.0;25:32.433;12:11:00.763;0:28.003;0:44.721;0:45.974;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;13;1:58.415;0;;27.600;0;44.643;0;46.172;0;166.4;27:30.848;12:12:59.178;0:27.600;0:44.643;0:46.172;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;14;1:58.647;0;;27.407;0;44.771;0;46.469;0;166.0;29:29.495;12:14:57.825;0:27.407;0:44.771;0:46.469;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;15;1:58.525;0;;27.307;0;44.773;0;46.445;0;166.2;31:28.020;12:16:56.350;0:27.307;0:44.773;0:46.445;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;16;1:58.694;0;;27.445;0;44.749;0;46.500;0;166.0;33:26.714;12:18:55.044;0:27.445;0:44.749;0:46.500;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;17;1:59.252;0;;27.479;0;45.323;0;46.450;0;165.2;35:25.966;12:20:54.296;0:27.479;0:45.323;0:46.450;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;18;1:59.729;0;;27.588;0;45.394;0;46.747;0;164.5;37:25.695;12:22:54.025;0:27.588;0:45.394;0:46.747;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;19;1:59.047;0;;27.469;0;44.912;0;46.666;0;165.5;39:24.742;12:24:53.072;0:27.469;0:44.912;0:46.666;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;20;2:00.472;0;;27.638;0;45.780;0;47.054;0;163.5;41:25.214;12:26:53.544;0:27.638;0:45.780;0:47.054;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;21;1:59.171;0;;27.622;0;45.093;0;46.456;0;165.3;43:24.385;12:28:52.715;0:27.622;0:45.093;0:46.456;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;22;1:58.872;0;;27.401;0;44.920;0;46.551;0;165.7;45:23.257;12:30:51.587;0:27.401;0:44.920;0:46.551;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;23;1:58.548;0;;27.363;0;44.828;0;46.357;0;166.2;47:21.805;12:32:50.135;0:27.363;0:44.828;0:46.357;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;24;1:58.574;0;;27.392;0;44.850;0;46.332;0;166.1;49:20.379;12:34:48.709;0:27.392;0:44.850;0:46.332;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;25;1:58.331;0;;27.389;0;44.692;0;46.250;0;166.5;51:18.710;12:36:47.040;0:27.389;0:44.692;0:46.250;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;26;1:59.380;0;;27.380;0;45.502;0;46.498;0;165.0;53:18.090;12:38:46.420;0:27.380;0:45.502;0:46.498;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;1;27;2:00.283;0;;27.362;0;44.769;0;48.152;0;163.8;55:18.373;12:40:46.703;0:27.362;0:44.769;0:48.152;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;1;28;3:15.695;0;;33.329;0;1:17.343;0;1:25.023;0;100.7;58:34.068;12:44:02.398;0:33.329;1:17.343;1:25.023;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;1;29;4:09.701;0;B;44.270;0;1:10.862;0;2:14.569;0;78.9;1:02:43.769;12:48:12.099;0:44.270;1:10.862;2:14.569;;Luke Rumburg;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;2;30;2:32.389;0;;44.495;0;54.193;0;53.701;0;129.3;1:05:16.158;12:50:44.488;0:44.495;0:54.193;0:53.701;;Jaden Conwright;0:01:26.889;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;2;31;2:39.490;0;;37.381;0;1:09.691;0;52.418;0;123.5;1:07:55.648;12:53:23.978;0:37.381;1:09.691;0:52.418;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;32;1:58.310;0;;28.274;0;44.586;0;45.450;2;166.5;1:09:53.958;12:55:22.288;0:28.274;0:44.586;0:45.450;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;33;1:56.630;2;;27.074;0;44.090;2;45.466;0;168.9;1:11:50.588;12:57:18.918;0:27.074;0:44.090;0:45.466;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;34;1:58.744;0;;27.118;0;45.333;0;46.293;0;165.9;1:13:49.332;12:59:17.662;0:27.118;0:45.333;0:46.293;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;35;1:57.870;0;;27.039;2;44.731;0;46.100;0;167.1;1:15:47.202;13:01:15.532;0:27.039;0:44.731;0:46.100;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;36;1:58.137;0;;27.236;0;44.672;0;46.229;0;166.7;1:17:45.339;13:03:13.669;0:27.236;0:44.672;0:46.229;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;37;1:57.489;0;;27.425;0;44.229;0;45.835;0;167.7;1:19:42.828;13:05:11.158;0:27.425;0:44.229;0:45.835;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;38;1:58.172;0;;27.222;0;44.717;0;46.233;0;166.7;1:21:41.000;13:07:09.330;0:27.222;0:44.717;0:46.233;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;39;1:57.892;0;;27.321;0;44.506;0;46.065;0;167.1;1:23:38.892;13:09:07.222;0:27.321;0:44.506;0:46.065;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;40;1:57.778;0;;27.321;0;44.456;0;46.001;0;167.3;1:25:36.670;13:11:05.000;0:27.321;0:44.456;0:46.001;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;41;1:58.296;0;;27.466;0;44.555;0;46.275;0;166.5;1:27:34.966;13:13:03.296;0:27.466;0:44.555;0:46.275;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;42;1:58.416;0;;27.368;0;44.832;0;46.216;0;166.3;1:29:33.382;13:15:01.712;0:27.368;0:44.832;0:46.216;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;43;1:59.426;0;;27.529;0;45.077;0;46.820;0;164.9;1:31:32.808;13:17:01.138;0:27.529;0:45.077;0:46.820;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;44;2:01.979;0;;28.680;0;46.064;0;47.235;0;161.5;1:33:34.787;13:19:03.117;0:28.680;0:46.064;0:47.235;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;45;7:35.887;0;B;30.526;0;48.331;0;6:17.030;0;43.2;1:41:10.674;13:26:39.004;0:30.526;0:48.331;6:17.030;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;46;2:10.263;0;;39.449;0;44.821;0;45.993;0;151.2;1:43:20.937;13:28:49.267;0:39.449;0:44.821;0:45.993;;Jaden Conwright;0:05:45.457;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;47;1:58.125;0;;27.423;0;44.553;0;46.149;0;166.8;1:45:19.062;13:30:47.392;0:27.423;0:44.553;0:46.149;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;48;2:02.735;0;;28.001;0;47.805;0;46.929;0;160.5;1:47:21.797;13:32:50.127;0:28.001;0:47.805;0:46.929;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;2;49;3:20.611;0;;49.088;0;1:34.540;0;56.983;0;98.2;1:50:42.408;13:36:10.738;0:49.088;1:34.540;0:56.983;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;50;2:03.381;0;;27.584;0;48.305;0;47.492;0;159.7;1:52:45.789;13:38:14.119;0:27.584;0:48.305;0:47.492;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;51;2:01.308;0;;27.846;0;45.368;0;48.094;0;162.4;1:54:47.097;13:40:15.427;0:27.846;0:45.368;0:48.094;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;GF;
31;2;52;2:03.233;0;;28.193;0;45.032;0;50.008;0;159.8;1:56:50.330;13:42:18.660;0:28.193;0:45.032;0:50.008;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;2;53;3:25.229;0;;49.471;0;1:17.685;0;1:18.073;0;96.0;2:00:15.559;13:45:43.889;0:49.471;1:17.685;1:18.073;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FCY;
31;2;54;3:28.065;0;;55.948;0;1:13.437;0;1:18.680;0;94.7;2:03:43.624;13:49:11.954;0:55.948;1:13.437;1:18.680;;Jaden Conwright;;TCR;;RVA Graphics Motorsports By Speed Syndicate;Audi;FF;
33;2;1;2:15.765;0;;41.612;0;46.460;0;47.693;0;145.1;2:15.765;11:47:44.095;0:41.612;0:46.460;0:47.693;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;2;2:02.439;0;;28.085;0;46.503;0;47.851;0;160.9;4:18.204;11:49:46.534;0:28.085;0:46.503;0:47.851;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;FCY;
33;2;3;2:32.337;0;;33.461;0;1:00.497;0;58.379;0;129.3;6:50.541;11:52:18.871;0:33.461;1:00.497;0:58.379;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;FCY;
33;2;4;2:54.053;0;;42.596;0;1:13.655;0;57.802;0;113.2;9:44.594;11:55:12.924;0:42.596;1:13.655;0:57.802;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;5;2:03.436;0;;28.478;0;46.742;0;48.216;0;159.6;11:48.030;11:57:16.360;0:28.478;0:46.742;0:48.216;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;6;2:02.066;0;;28.989;0;46.213;0;46.864;0;161.4;13:50.096;11:59:18.426;0:28.989;0:46.213;0:46.864;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;7;1:59.992;0;;28.254;0;45.271;0;46.467;1;164.2;15:50.088;12:01:18.418;0:28.254;0:45.271;0:46.467;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;8;1:59.183;0;;27.813;0;44.784;1;46.586;0;165.3;17:49.271;12:03:17.601;0:27.813;0:44.784;0:46.586;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;9;2:00.185;0;;27.745;1;45.659;0;46.781;0;163.9;19:49.456;12:05:17.786;0:27.745;0:45.659;0:46.781;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;10;2:01.461;0;;28.373;0;46.105;0;46.983;0;162.2;21:50.917;12:07:19.247;0:28.373;0:46.105;0:46.983;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;11;2:00.235;0;;27.956;0;45.388;0;46.891;0;163.8;23:51.152;12:09:19.482;0:27.956;0:45.388;0:46.891;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
33;2;12;2:00.841;0;;27.970;0;45.481;0;47.390;0;163.0;25:51.993;12:11:20.323;0:27.970;0:45.481;0:47.390;;Taylor Hagler;;TCR;;Bryan Herta Autosport with Curb Agajanian;Hyundai;GF;
